,IPO year,country,market capital,name,subsector,symbol
170,2015,UnitedStates,$711.1M,"AllegianceBancshares,Inc.",MajorBanks,ABTX
171,2006,UnitedStates,$2.32B,AllegiantTravelCompany,AirFreight/DeliveryServices,ALGT
172,2013,UnitedStates,$9.35B,Allegionplc,DiversifiedCommercialServices,ALLE
173,2018,UnitedStates,$191.14M,AllegroMergerCorp.,BusinessServices,ALGR
174,2018,UnitedStates,n/a,AllegroMergerCorp.,BusinessServices,ALGRR
175,2018,UnitedStates,n/a,AllegroMergerCorp.,BusinessServices,ALGRU
176,2018,UnitedStates,n/a,AllegroMergerCorp.,BusinessServices,ALGRW
177,2017,UnitedStates,$83.89M,"AllenaPharmaceuticals,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),ALNA
178,2013,UnitedStates,$40.13B,Allerganplc.,MajorPharmaceuticals,AGN
179,n/a,UnitedStates,$4.17B,"Allete,Inc.",PowerGeneration,ALE
180,2001,UnitedStates,$7.37B,AllianceDataSystemsCorporation,BusinessServices,ADS
181,2002,UnitedStates,$379.43M,AllianceNationalMunicipalIncomeFundInc,n/a,AFB
182,1999,UnitedStates,$2.19B,"AllianceResourcePartners,L.P.",CoalMining,ARLP
183,1993,UnitedStates,$1.01B,AllianceWorldDollarGovernmentFundII,n/a,AWF
184,n/a,UnitedStates,$2.64B,AllianceBernsteinHoldingL.P.,InvestmentManagers,AB
185,n/a,UnitedStates,$11.13B,AlliantEnergyCorporation,PowerGeneration,LNT
186,2017,UnitedStates,$164.5M,AllianzGIConvertible&Income2024TargetTermFund,n/a,CBH
187,2003,UnitedStates,$496.46M,AllianzGIConvertible&IncomeFund,n/a,NCV
188,n/a,UnitedStates,n/a,AllianzGIConvertible&IncomeFund,n/a,NCV^A
189,2003,UnitedStates,$372.01M,AllianzGIConvertible&IncomeFundII,n/a,NCZ
190,n/a,UnitedStates,n/a,AllianzGIConvertible&IncomeFundII,n/a,NCZ^A
191,2015,UnitedStates,$233.31M,AllianzGIDiversifiedIncome&ConvertibleFund,n/a,ACV
192,2007,UnitedStates,$579.95M,AllianzGIEquity&ConvertibleIncomeFund,n/a,NIE
193,2005,UnitedStates,$1.13B,"AllianzGINFJDividend,Interest&PremiumStrategyFund",Finance:ConsumerServices,NFJ
194,1992,UnitedStates,$7.55M,"AlliedHealthcareProducts,Inc.",IndustrialSpecialties,AHPI
195,n/a,UnitedStates,$317.03M,"AlliedMotionTechnologies,Inc.",ElectricalProducts,AMOT
196,2012,UnitedStates,$5.09B,"AllisonTransmissionHoldings,Inc.",AutoParts:O.E.M.,ALSN
197,2018,UnitedStates,$3.27B,"AllogeneTherapeutics,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),ALLO
198,2006,Israel,$236.9M,AllotLtd.,ComputerCommunicationsEquipment,ALLT
199,n/a,UnitedStates,$1.68B,"AllscriptsHealthcareSolutions,Inc.",EDPServices,MDRX
200,n/a,UnitedStates,$31.94B,AllstateCorporation(The),Property-CasualtyInsurers,ALL
201,n/a,UnitedStates,n/a,AllstateCorporation(The),n/a,ALL^A
202,n/a,UnitedStates,n/a,AllstateCorporation(The),n/a,ALL^B
203,n/a,UnitedStates,n/a,AllstateCorporation(The),n/a,ALL^D
204,n/a,UnitedStates,n/a,AllstateCorporation(The),n/a,ALL^E
205,n/a,UnitedStates,n/a,AllstateCorporation(The),n/a,ALL^F
206,n/a,UnitedStates,n/a,AllstateCorporation(The),n/a,ALL^G
207,2014,UnitedStates,$11.59B,AllyFinancialInc.,MajorBanks,ALLY
208,n/a,UnitedStates,n/a,AllyFinancialInc.,n/a,ALLY^A
209,2015,Canada,$48.11M,"AlmadenMinerals,Ltd.",PreciousMetals,AAU
210,2004,UnitedStates,$7.32B,"AlnylamPharmaceuticals,Inc.",MajorPharmaceuticals,ALNY
211,2010,Bermuda,$213.04M,AlphaandOmegaSemiconductorLimited,Semiconductors,AOSL
212,n/a,Canada,$48.79M,"AlphaProTech,Ltd.",IndustrialSpecialties,APT
213,2004,UnitedStates,$776.13B,AlphabetInc.,"ComputerSoftware:Programming,DataProcessing",GOOG
214,n/a,UnitedStates,$778.53B,AlphabetInc.,"ComputerSoftware:Programming,DataProcessing",GOOGL
215,n/a,UnitedStates,$22.58M,AlphaMarkActivelyManagedSmallCapETF,n/a,SMCP
216,2006,UnitedStates,$185.09M,"AlphatecHoldings,Inc.",Medical/DentalInstruments,ATEC
217,2015,UnitedStates,$92.67M,"AlpineImmuneSciences,Inc.",MajorPharmaceuticals,ALPN
218,2017,UnitedStates,$53.13M,"AltaMesaResources,Inc.",Oil&GasProduction,AMR
219,2017,UnitedStates,n/a,"AltaMesaResources,Inc.",Oil&GasProduction,AMRWW
220,n/a,UnitedStates,$31.11B,AltabaInc.,EDPServices,AABA
221,2017,UnitedStates,$1.5B,AltairEngineeringInc.,ComputerSoftware:PrepackagedSoftware,ALTR
222,n/a,Australia,$18.94M,AlterityTherapeuticsLimited,MajorPharmaceuticals,ATHE
223,2017,UnitedStates,$5.5B,"Alteryx,Inc.",ComputerSoftware:PrepackagedSoftware,AYX
224,2017,UnitedStates,$16.22B,"AlticeUSA,Inc.",TelevisionServices,ATUS
225,n/a,UnitedStates,$32.69M,"Altimmune,Inc.",MajorPharmaceuticals,ALT
226,n/a,UnitedStates,$25.43M,AltisourceAssetManagementCorp,RealEstate,AAMC
227,n/a,Luxembourg,$332.74M,AltisourcePortfolioSolutionsS.A.,OtherConsumerServices,ASPS
228,2006,UnitedStates,$2.08B,AltraIndustrialMotionCorp.,IndustrialMachinery/Components,AIMC
229,n/a,UnitedStates,$93.94B,AltriaGroup,Farming/Seeds/Milling,MO
230,2017,UnitedStates,$1.56B,AltusMidstreamCompany,NaturalGasDistribution,ALTM
231,2001,China,$6.09B,AluminumCorporationofChinaLimited,Aluminum,ACH
232,n/a,UnitedStates,$327.2M,"AMAGPharmaceuticals,Inc.",MajorPharmaceuticals,AMAG
233,2018,UnitedStates,$532.17M,AmalgamatedBank,Textiles,AMAL
234,n/a,Ireland,$6.04B,AmarinCorporationplc,MajorPharmaceuticals,AMRN
235,n/a,UnitedStates,$89.62M,"A-MarkPreciousMetals,Inc.",OtherSpecialtyStores,AMRK
236,1997,UnitedStates,$894.23B,"Amazon.com,Inc.",Catalog/SpecialtyDistribution,AMZN
237,n/a,UnitedStates,$691.46M,"AmbacFinancialGroup,Inc.",Property-CasualtyInsurers,AMBC
238,n/a,UnitedStates,n/a,"AmbacFinancialGroup,Inc.",Property-CasualtyInsurers,AMBCW
239,2012,UnitedStates,$1.26B,"Ambarella,Inc.",Semiconductors,AMBA
