,IPO year,country,market capital,name,subsector,symbol
0,1997,UnitedStates,$63.33M,"ImpacMortgageHoldings,Inc.",RealEstateInvestmentTrusts,IMH
1,n/a,Canada,$21.17B,ImperialOilLimited,IntegratedoilCompanies,IMO
2,2016,UnitedStates,$537.87M,"Impinj,Inc.",IndustrialMachinery/Components,PI
3,n/a,Canada,$212.51M,IMVInc.,MajorPharmaceuticals,IMV
4,n/a,UnitedStates,$47.98M,"IncomeOpportunityRealtyInvestors,Inc.",RealEstateInvestmentTrusts,IOR
5,n/a,UnitedStates,$16.88B,IncyteCorporation,Biotechnology:CommercialPhysical&BiologicalResarch,INCY
6,2014,n/a,$161.86M,"IndependenceContractDrilling,Inc.",Oil&GasProduction,ICD
7,n/a,UnitedStates,$563.11M,IndependenceHoldingCompany,LifeInsurance,IHC
8,2013,UnitedStates,$978.3M,"IndependenceRealtyTrust,Inc.",RealEstateInvestmentTrusts,IRT
9,n/a,UnitedStates,$2.45B,IndependentBankCorp.,MajorBanks,INDB
10,n/a,UnitedStates,$479.17M,IndependentBankCorporation,MajorBanks,IBCP
11,2013,UnitedStates,$2.28B,"IndependentBankGroup,Inc",MajorBanks,IBTX
12,n/a,UnitedStates,$582.75M,"IndiaFund,Inc.(The)",n/a,IFN
13,n/a,UnitedStates,$45.52M,IndiaGlobalizationCapitalInc.,ElectronicComponents,IGC
14,2018,UnitedStates,$1.23B,IndustrialLogisticsPropertiesTrust,RealEstateInvestmentTrusts,ILPT
15,n/a,UnitedStates,$9.73M,"IndustrialServicesofAmerica,Inc.",IndustrialSpecialties,IDSA
16,1997,Mexico,$2.68B,"IndustriasBachoco,S.A.deC.V.",Meat/Poultry/Fish,IBA
17,2007,UnitedStates,$572.45M,InfineraCorporation,TelecommunicationsEquipment,INFN
18,n/a,UnitedStates,$87.67M,"InfinityPharmaceuticals,Inc.",MajorPharmaceuticals,INFI
19,2017,Germany,$964.58M,InflaRxN.V.,n/a,IFRX
20,n/a,UnitedStates,$147.89M,"InformationServicesGroup,Inc.",ProfessionalServices,III
21,n/a,India,$45.74B,InfosysLimited,EDPServices,INFY
22,2016,UnitedStates,$64.75M,"InfrastructureandEnergyAlternatives,Inc.",BusinessServices,IEA
23,2016,UnitedStates,n/a,"InfrastructureandEnergyAlternatives,Inc.",BusinessServices,IEAWW
24,n/a,UnitedStates,$100.48M,"InfuSystemsHoldings,Inc.",Medical/DentalInstruments,INFU
25,1997,Netherlands,$42.26B,"INGGroup,N.V.",CommercialBanks,ING
26,n/a,Netherlands,n/a,"INGGroup,N.V.",n/a,ISF.CL
27,n/a,Netherlands,n/a,"INGGroup,N.V.",CommercialBanks,ISG
28,n/a,Ireland,$28.86B,Ingersoll-Randplc(Ireland),AutoParts:O.E.M.,IR
29,2016,n/a,$3.72B,IngevityCorporation,MajorChemicals,NGVT
30,1987,UnitedStates,$626.43M,"InglesMarkets,Incorporated",FoodChains,IMKTA
31,n/a,UnitedStates,$5.21B,IngredionIncorporated,PackagedFoods,INGR
32,2019,UnitedStates,$106.73M,INmuneBioInc.,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),INMB
33,2006,UnitedStates,$177.88M,"InnerWorkings,Inc.",BusinessServices,INWK
34,1993,UnitedStates,$26.21M,InnodataInc.,EDPServices,INOD
35,2006,UnitedStates,$526.17M,"InnophosHoldings,Inc.",SpecialtyChemicals,IPHS
36,n/a,UnitedStates,$2B,InnospecInc.,MajorChemicals,IOSP
37,2018,UnitedStates,$47.41M,"InnovateBiopharmaceuticals,Inc.",MajorPharmaceuticals,INNT
38,2016,UnitedStates,$824.31M,"InnovativeIndustrialProperties,Inc.",RealEstate,IIPR
39,n/a,UnitedStates,n/a,"InnovativeIndustrialProperties,Inc.",n/a,IIPR^A
40,2000,UnitedStates,$74.94M,"InnovativeSolutionsandSupport,Inc.",EDPServices,ISSC
41,n/a,UnitedStates,$1.42B,"Innoviva,Inc.",MajorPharmaceuticals,INVA
42,n/a,UnitedStates,$14.07M,InnSuitesHospitalityTrust,RealEstateInvestmentTrusts,IHT
43,2014,UnitedStates,$1.42B,"Inogen,Inc",IndustrialSpecialties,INGN
44,2015,UnitedStates,$1.01B,"InovalonHoldings,Inc.",EDPServices,INOV
45,n/a,UnitedStates,$275.48M,"InovioPharmaceuticals,Inc.",Medical/DentalInstruments,INO
46,2010,UnitedStates,$1.98B,InphiCorporation,Semiconductors,IPHI
47,2014,UnitedStates,$7.3M,Inpixon,EDPServices,INPX
48,n/a,UnitedStates,$385.79M,InseegoCorp.,TelecommunicationsEquipment,INSG
49,1995,UnitedStates,$1.91B,"InsightEnterprises,Inc.",Catalog/SpecialtyDistribution,NSIT
50,n/a,UnitedStates,$203.81M,InsightSelectIncomeFund,n/a,INSI
51,1991,UnitedStates,$13.38M,"InsigniaSystems,Inc.",Advertising,ISIG
52,n/a,UnitedStates,$2.19B,"Insmed,Inc.",MajorPharmaceuticals,INSM
53,n/a,UnitedStates,$4.75B,"Insperity,Inc.",ProfessionalServices,NSP
54,1998,UnitedStates,$1.31B,"InspireMedicalSystems,Inc.",Medical/DentalInstruments,INSP
55,2014,UnitedStates,$178.89M,"InspiredEntertainment,Inc.",ComputerSoftware:PrepackagedSoftware,INSE
56,n/a,Israel,$5.34M,InspireMDInc.,Medical/DentalInstruments,NSPR
57,n/a,Israel,n/a,InspireMDInc.,n/a,NSPR.WS
58,n/a,Israel,n/a,InspireMDInc.,n/a,NSPR.WS.B
59,2014,n/a,$1.56B,"InstalledBuildingProducts,Inc.",Homebuilding,IBP
60,n/a,UnitedStates,$355.96M,"InsteelIndustries,Inc.",Steel/IronOre,IIIN
61,2015,UnitedStates,$1.57B,"Instructure,Inc.",ComputerSoftware:PrepackagedSoftware,INST
62,2007,UnitedStates,$6.57B,InsuletCorporation,Medical/DentalInstruments,PODD
63,2019,UnitedStates,n/a,InsuranceAcquisitionCorp.,BusinessServices,INSU
64,2019,UnitedStates,$137.61M,InsuranceAcquisitionCorp.,BusinessServices,INSUU
65,2019,UnitedStates,n/a,InsuranceAcquisitionCorp.,BusinessServices,INSUW
66,2013,UnitedStates,$58.51M,"InsysTherapeutics,Inc.",MajorPharmaceuticals,INSY
67,2015,Israel,$173.15M,IntecPharmaLtd.,MajorPharmaceuticals,NTEC
